user,item,skill,correct,wins,fails
1014,55784,59,0,0,1
1022,55855,59,0,0,0
1021,55768,59,1,1,2
1015,55749,59,1,0,2
1015,55663,59,0,1,2
1174,51207,97,1,0,0
1014,55732,59,1,0,3
1022,55857,59,0,0,2
1013,51076,98,1,0,0
1015,55664,59,0,1,3
1014,55936,59,1,1,3
1174,51016,98,0,0,0
1021,55753,59,1,3,2
1015,55665,59,0,1,4
1014,51177,97,1,0,0
1021,66825,97,1,0,0
1015,55957,59,1,1,5
1014,51120,98,0,0,0
1015,55843,59,1,2,5
1019,51088,98,1,0,0
1014,51123,98,1,1,2
1014,51025,98,0,2,3
1174,51018,98,0,0,2
1013,50994,98,1,1,1
1013,50987,98,1,2,1
1174,51004,98,0,0,4
1014,51085,98,0,3,6
875,84817,38,1,0,0
875,85339,56,1,2,0
875,84813,38,1,1,0
881,84789,38,1,0,0
881,84729,56,1,0,0
875,54011,81,1,0,0
875,90317,82,1,0,1
875,53835,80,1,0,0
881,53991,81,1,0,0
875,54466,82,1,1,1
875,90323,82,1,2,1
881,90335,82,1,2,0
874,85462,46,1,0,0
874,54019,81,0,0,0
874,53987,81,1,0,1
877,85339,56,1,0,0
877,90537,82,1,0,0
3109,54487,82,1,0,0
3109,54104,43,1,3,0
3109,54469,82,1,1,0
3109,53983,81,1,0,0
853,75450,95,0,0,0
853,75463,95,0,0,1
853,75441,95,1,0,2
853,75462,95,1,2,2
853,75487,27,1,1,2
853,75623,27,0,4,2
853,75608,27,1,5,3
853,74472,13,0,0,0
853,74420,13,0,0,1
901,84797,38,1,0,0
901,84805,38,1,1,0
901,84809,38,1,2,0
901,53841,80,1,0,0
901,54019,81,1,0,0
2940,53987,81,0,0,1
2940,84793,38,0,0,0
2940,85339,56,1,0,0
2940,84805,38,1,0,1
2940,85474,46,1,2,0
2938,54003,81,1,0,2
2938,85454,46,1,0,0
2938,84805,38,1,0,0
900,84730,56,1,1,0
900,85466,46,1,0,1
900,90501,82,1,0,0
900,90540,82,1,1,0
900,53835,80,1,0,0
891,53999,81,1,0,0
891,53834,80,1,0,0
891,53835,80,1,1,0
891,90531,82,1,1,0
2161,53839,80,1,0,0
2161,54490,82,1,1,0
2161,90470,82,1,2,0
2161,84793,38,1,0,0
2161,85458,46,1,0,0
2161,85339,56,1,1,0
525,66860,97,1,0,7
893,85450,46,1,0,0
893,84789,38,1,0,0
893,85341,56,1,1,0
893,54003,81,1,0,0
893,53842,80,0,0,0
2932,85486,46,1,0,0
2932,85341,56,1,0,1
893,54475,82,1,0,0
893,90326,82,1,1,0
893,90501,82,1,2,0
902,90543,82,1,0,0
902,90311,82,1,1,0
902,90329,82,1,2,0
902,54019,81,1,0,0
902,53833,80,1,0,0
902,84731,56,1,0,0
902,85458,46,1,0,0
902,85339,56,1,1,0
902,88830,56,1,2,0
902,85470,46,1,1,0
2930,84731,56,1,0,0
2930,85342,56,1,1,0
2930,84733,56,1,3,0
2930,85474,46,0,0,0
2930,85446,46,0,0,1
2930,84793,38,0,0,0
888,84821,38,1,1,0
888,85474,46,1,0,1
888,84733,56,1,0,0
888,85486,46,1,1,1
888,54019,81,1,0,0
888,90543,82,1,0,0
888,53834,80,1,1,0
2651,85462,46,1,1,0
2651,84813,38,1,0,0
2651,53834,80,1,0,0
2651,53833,80,1,1,0
2651,90540,82,1,1,0
2651,90479,82,1,2,0
2940,53991,81,0,0,2
2940,53836,80,1,0,0
2940,54484,82,1,0,1
2940,54472,82,1,1,1
880,85454,46,0,0,0
880,84793,38,1,0,0
880,88830,56,1,1,0
3109,84730,56,1,0,0
2145,84729,56,1,0,0
2145,85462,46,1,0,0
2145,88830,56,1,1,0
2145,84732,56,1,2,0
2145,54478,82,1,0,0
2145,90326,82,1,2,0
2938,54463,82,1,4,0
45,51404,1,0,0,0
3108,88830,56,1,0,0
3108,54484,82,1,1,0
891,84729,56,1,0,0
891,85486,46,1,1,0
891,84817,38,1,0,0
2930,54007,81,1,2,0
1129,53780,83,0,3,5
2934,85466,46,1,0,2
2927,84809,38,1,0,0
2927,85341,56,1,0,0
2927,85343,56,1,1,0
2927,85342,56,1,2,0
2927,53838,80,1,0,0
2156,54484,82,1,0,0
2156,54019,81,0,0,0
877,51037,98,0,0,1
877,51039,98,1,1,2
877,51108,98,0,2,2
877,51111,98,0,2,5
877,51012,98,1,2,6
2940,54011,81,0,0,3
2940,54112,43,1,1,1
2923,51052,98,1,0,0
2923,51020,98,0,1,0
2049,75278,22,1,0,0
2044,79190,21,1,1,0
2049,75250,68,1,0,0
2044,79174,21,1,2,0
2042,75301,22,1,0,0
2042,80240,21,1,2,0
2049,80043,21,0,1,0
2044,79246,21,1,3,0
2046,79111,21,1,0,0
1946,71697,19,1,0,0
2046,79139,21,0,1,0
2044,75269,68,1,0,0
2049,80046,21,1,1,2
2049,80014,21,0,2,2
2044,75233,68,1,1,1
2043,79146,21,1,1,2
2044,75224,68,1,2,1
2050,75270,68,1,0,0
2044,79353,21,0,4,0
2050,75225,68,0,1,0
2043,79110,21,1,2,2
2049,80013,21,1,2,3
2042,79130,21,1,4,0
2050,75228,68,1,1,1
2050,79132,21,1,1,0
2052,79105,21,1,1,0
2061,75293,22,1,0,0
1846,71786,18,0,0,0
1846,71771,18,1,1,1
1846,71790,18,1,2,1
1846,80304,21,0,0,0
1846,75033,21,0,0,1
1846,75234,68,0,0,0
1846,75229,68,0,0,1
880,51032,98,0,0,0
880,51033,98,1,0,1
880,51035,98,0,2,1
880,51113,98,0,2,3
880,51114,98,1,2,4
880,51115,98,0,3,4
880,51109,98,1,3,6
880,51110,98,1,4,6
880,51111,98,1,5,6
880,88999,69,0,0,0
880,50993,98,0,6,6
880,51007,98,0,6,7
880,51060,98,0,6,8
880,51061,98,1,6,9
880,51062,98,1,7,9
880,51063,98,0,8,9
67,52835,33,1,0,0
67,66431,33,1,1,0
67,97904,34,1,0,0
67,62554,33,1,2,0
119,66524,33,1,1,0
119,97872,34,1,0,0
67,85740,33,1,3,0
119,66037,33,0,2,0
119,62616,33,1,2,1
119,65299,33,1,3,1
119,66079,33,1,4,1
127,66421,33,1,1,0
127,97896,34,1,0,0
127,65854,34,1,1,0
127,62514,33,1,2,0
58,52826,33,1,0,0
58,66434,33,1,1,0
58,97856,34,1,0,0
58,66177,34,1,1,0
55,66371,33,1,1,0
55,97788,34,1,0,0
66,66541,33,0,1,0
66,66478,33,1,1,1
60,97896,34,1,0,0
55,66307,34,1,1,0
60,66175,34,1,1,0
55,62564,33,1,2,0
59,52981,33,1,0,0
55,85699,33,1,3,0
66,66265,34,1,1,0
59,65693,34,1,1,0
134,66360,33,1,1,0
134,85726,33,1,3,0
121,62562,33,0,2,0
123,66486,33,1,1,0
123,65833,34,1,1,0
123,85745,33,1,3,0
121,62564,33,1,2,1
121,65989,33,1,3,1
121,85711,33,0,5,1
121,85692,33,1,7,3
2146,84733,56,1,0,0
2146,85458,46,1,0,0
2146,90338,82,0,0,0
2146,90326,82,1,0,1
888,51021,98,0,0,1
2146,54484,82,1,2,1
2146,54463,82,1,3,1
888,51022,98,1,0,2
56,53014,33,0,0,1
2146,51129,98,1,0,1
2146,51130,98,1,1,1
888,51040,98,1,1,3
2146,51049,98,0,2,3
2146,51051,98,0,3,4
56,52824,33,0,0,4
888,51061,98,0,2,4
56,66489,33,1,0,5
2146,51060,98,1,5,5
56,97912,34,1,0,0
2146,50988,98,1,6,5
56,62554,33,1,1,5
2146,51147,97,1,0,0
56,85748,33,1,2,5
2146,88856,69,1,0,0
888,50986,98,1,2,5
888,88995,69,0,0,0
73,52936,33,1,0,0
73,62514,33,1,4,1
73,85700,33,1,5,1
129,52855,33,1,0,0
2930,84813,38,1,0,1
2930,84809,38,1,1,1
2930,85486,46,0,0,2
2930,85462,46,1,0,3
2930,84825,38,1,2,1
897,90543,82,1,1,0
897,90335,82,1,2,0
897,54475,82,1,3,0
891,51118,98,1,0,2
891,51124,98,1,1,3
891,51040,98,1,3,3
897,51076,98,1,0,0
891,51104,98,1,4,3
891,51147,97,1,0,0
891,51007,98,1,5,3
891,51072,98,1,6,3
54,52843,33,1,0,0
54,97912,34,1,0,0
54,62526,33,1,2,0
54,85701,33,1,3,0
131,66374,33,1,1,0
131,97896,34,1,0,0
131,65737,34,1,1,0
131,62508,33,1,2,0
132,66438,33,1,1,0
132,97856,34,1,0,0
69,66561,33,0,1,0
69,66433,33,1,1,1
69,66453,33,1,2,1
69,66456,33,1,3,1
69,97824,34,1,0,0
69,65749,34,1,1,0
69,65299,33,1,4,1
57,52864,33,1,0,0
57,66452,33,1,1,0
57,97820,34,1,0,0
57,66310,34,1,1,0
133,62628,33,1,3,0
2932,50984,98,1,0,0
2932,51147,97,1,0,0
881,51025,98,0,0,1
881,51048,98,1,0,4
881,51088,98,0,1,4
881,51044,98,1,3,7
881,51084,98,1,5,7
881,51016,98,1,6,7
881,51028,98,1,8,7
881,88856,69,0,1,0
881,51112,98,1,9,7
65,97780,34,0,0,0
65,97872,34,1,2,1
65,62598,33,1,2,0
2950,90543,82,1,0,0
2950,53839,80,1,0,0
2950,90531,82,1,1,0
2950,54463,82,1,2,0
2950,84793,38,0,0,0
2950,88997,69,0,0,0
2934,84805,38,1,1,0
1570,54011,81,0,0,0
141,54059,81,0,0,0
139,53785,83,1,0,0
139,49275,38,1,0,0
1569,49276,38,0,0,0
139,61106,31,0,0,0
1508,49290,38,1,0,0
1508,61098,31,1,0,1
1176,54027,81,1,0,1
1569,49274,38,1,0,1
141,54099,81,1,0,1
1508,61116,31,0,1,1
141,54083,81,1,2,1
1176,54043,81,1,2,1
1570,54063,81,1,0,1
141,53786,83,1,0,0
1176,53775,83,1,0,0
1570,53995,81,1,1,1
1508,61102,31,1,1,2
3718,54003,81,1,0,0
1508,61099,31,1,2,2
141,61111,31,0,0,0
1508,54578,82,1,1,0
1176,61108,31,0,0,0
1508,58768,57,1,0,0
1569,49271,38,1,3,3
139,54455,82,1,0,0
139,54608,82,0,1,0
140,54043,81,1,2,1
139,54567,82,1,1,1
141,61106,31,0,0,1
139,54517,82,1,3,1
139,51621,57,0,0,0
1570,49277,38,0,0,0
1508,60136,48,0,0,1
1569,54454,82,1,0,0
1176,61106,31,0,0,2
1508,60109,48,0,0,2
113,49261,38,0,0,1
113,49284,38,0,0,3
113,49278,38,1,0,4
113,49270,38,1,1,4
113,53850,80,0,1,0
113,53909,80,0,1,1
76,89715,80,1,0,0
100,49267,38,1,0,0
76,49266,38,1,0,0
100,89741,80,1,0,0
76,53936,80,1,1,0
93,53898,80,1,1,1
93,53931,80,1,3,2
601,52948,33,1,0,0
603,52960,33,0,0,0
601,52852,33,1,1,0
605,53020,33,0,0,0
631,52842,33,1,0,0
533,52842,33,0,0,0
601,52987,33,1,2,0
631,52828,33,1,1,0
631,53002,33,1,2,0
541,52821,33,1,1,0
601,66359,33,0,3,0
631,66365,33,0,3,0
631,66416,33,1,3,1
601,66344,33,1,3,1
631,66514,33,1,4,1
603,52836,33,1,1,1
533,52839,33,1,0,1
603,52839,33,1,2,1
598,52840,33,1,0,0
631,52297,34,1,0,0
601,52219,34,1,0,0
541,66418,33,1,3,1
533,52948,33,1,1,1
632,52900,33,1,2,0
601,52303,34,1,1,0
541,66415,33,0,5,1
601,52321,34,1,2,0
541,66541,33,0,5,2
603,66440,33,1,5,1
631,52387,34,1,2,0
598,52903,33,1,2,0
597,52817,33,1,1,0
541,52255,34,0,0,0
631,66179,34,1,3,0
537,52842,33,0,0,0
598,66414,33,1,3,0
533,66331,33,1,5,1
631,66225,34,1,4,0
598,66413,33,1,5,0
533,52339,34,1,0,0
597,66357,33,1,4,1
601,65870,34,1,5,0
533,52381,34,0,1,0
603,66288,34,1,4,1
537,52960,33,1,0,1
632,66301,34,1,3,0
631,65741,34,1,5,1
631,65709,34,0,6,1
632,65765,34,1,5,0
537,52897,33,1,2,1
598,52309,34,1,2,0
537,66466,33,1,3,1
598,65857,34,1,4,0
598,66317,34,1,5,0
537,52249,34,0,1,0
607,52885,33,1,0,1
539,52981,33,0,0,2
597,52387,34,0,0,1
533,52231,34,0,1,2
607,52969,33,0,1,2
610,66535,33,1,4,1
539,52827,33,0,0,3
597,52339,34,0,0,2
605,52873,33,1,2,2
597,52291,34,0,0,3
610,52387,34,1,1,0
607,66541,33,0,2,3
610,52279,34,0,2,0
605,66441,33,1,5,2
539,66466,33,1,1,4
607,66387,33,1,2,4
533,65633,34,1,1,4
605,52369,34,0,0,0
607,66434,33,1,3,4
607,66352,33,1,4,4
533,66264,34,1,2,4
539,52321,34,0,0,0
533,66320,34,0,3,4
597,66271,34,0,0,5
533,66195,34,1,3,6
597,66203,34,0,0,6
597,66215,34,1,0,7
597,66232,34,1,2,7
607,52339,34,0,0,1
607,52213,34,0,0,2
537,52291,34,0,1,1
539,52291,34,1,0,1
539,52261,34,1,2,1
539,66236,34,0,3,1
539,65669,34,0,3,3
612,52815,33,1,0,0
615,52864,33,1,0,0
622,52832,33,1,0,0
615,52832,33,1,1,0
611,52918,33,1,1,0
616,52843,33,1,0,0
611,66377,33,1,4,0
2174,52978,33,1,0,0
622,66434,33,1,3,0
612,52852,33,1,3,1
616,52879,33,1,2,0
634,52867,33,1,0,1
622,66362,33,1,4,0
615,66434,33,1,5,0
611,52381,34,0,0,0
634,52921,33,1,1,1
617,52861,33,0,0,1
615,52381,34,0,0,0
617,52822,33,0,0,2
612,66486,33,1,4,1
616,66349,33,1,3,1
2174,66457,33,1,4,0
634,66539,33,1,4,2
612,66551,33,1,5,1
616,66489,33,0,4,1
2174,52297,34,1,0,0
617,66514,33,1,1,4
617,66373,33,1,2,4
616,66411,33,0,5,2
2174,52351,34,0,1,0
617,52375,34,1,0,0
617,52333,34,1,1,0
614,52834,33,1,3,1
614,66560,33,1,4,1
623,52843,33,1,0,0
634,65637,34,1,3,1
617,52291,34,1,2,0
614,66414,33,0,6,1
634,66323,34,1,4,1
634,65717,34,0,5,1
614,52237,34,0,0,0
617,66195,34,1,4,0
634,66232,34,1,5,2
611,52339,34,0,0,1
634,66213,34,1,6,2
618,52315,34,0,0,0
611,52285,34,1,0,2
616,52267,34,0,0,1
611,66189,34,1,2,2
611,65857,34,1,3,2
611,52237,34,1,5,2
623,52987,33,1,1,0
612,52297,34,1,1,2
622,52309,34,0,0,1
2700,53008,33,1,1,1
2700,52993,33,1,2,1
612,66208,34,1,3,2
616,66269,34,0,1,4
623,66476,33,1,3,0
2700,66382,33,1,4,1
623,66460,33,1,5,0
623,52255,34,0,0,0
615,52297,34,1,2,2
612,65701,34,1,4,2
2700,52219,34,1,0,0
612,65785,34,1,5,2
2174,52321,34,1,2,1
616,65613,34,0,1,6
618,52297,34,0,0,1
2700,52333,34,1,1,0
2700,52225,34,1,2,0
2174,66256,34,1,6,1
2700,65729,34,0,3,0
2652,85446,46,1,0,0
2652,84817,38,1,0,0
2652,84731,56,1,0,0
2652,84797,38,1,1,0
902,51091,98,0,1,2
902,51109,98,1,2,4
902,51005,98,0,3,4
2951,85458,46,1,0,0
2951,84730,56,1,0,0
2951,85446,46,1,1,0
2951,53999,81,0,0,0
902,51094,98,1,6,6
1226,54027,81,1,0,0
145,54087,81,1,0,0
1226,58821,83,1,0,0
147,53995,81,0,0,0
151,53991,81,1,0,0
3719,54075,81,0,0,0
930,53799,83,1,0,0
2199,49289,38,1,0,0
1226,61097,31,1,0,1
146,53785,83,0,0,0
930,49272,38,0,0,0
854,49271,38,1,0,1
2199,61098,31,0,0,0
151,58808,83,1,0,0
930,49287,38,1,0,1
146,53790,83,1,0,1
146,53777,83,0,1,1
146,58804,83,1,1,2
854,49270,38,0,2,1
930,49263,38,1,2,1
146,49267,38,0,0,0
3719,53999,81,1,1,1
930,61118,31,0,0,0
3719,54087,81,1,2,1
151,49265,38,1,0,1
3719,53784,83,1,0,0
2928,54490,82,1,0,0
854,84890,80,1,0,0
2928,53999,81,0,0,0
2928,53835,80,1,0,1
2928,84821,38,1,0,0
2928,88830,56,1,0,0
2928,89013,69,1,0,0
2928,51076,98,1,1,1
119,86354,83,1,0,0
119,53802,83,1,1,0
119,86755,83,1,2,0
103,49263,38,1,0,0
103,53902,80,1,1,0
98,49270,38,1,0,0
123,53797,83,1,1,0
123,86609,83,0,2,0
98,89707,80,1,0,0
98,53848,80,1,1,0
85,49285,38,1,0,0
123,86605,83,1,3,1
123,86722,83,1,4,1
85,53849,80,1,1,0
62,86643,83,1,2,0
131,86515,83,1,0,0
131,86736,83,0,2,0
88,53834,80,1,1,0
129,58803,83,0,1,0
134,86324,83,1,0,0
2146,54466,82,1,4,1
55,86551,83,1,0,0
66,86352,83,0,0,0
60,86345,83,1,0,0
107,49283,38,0,0,0
121,86332,83,0,0,0
880,51064,98,0,9,10
58,53776,83,1,1,0
107,49287,38,1,2,1
60,53792,83,1,1,0
66,53797,83,1,3,1
66,86741,83,1,4,1
121,53802,83,1,3,1
132,53800,83,1,1,0
2952,90323,82,1,0,1
132,86572,83,1,2,0
2952,90501,82,1,1,1
2952,54007,81,0,0,0
68,52815,33,0,0,0
68,52818,33,1,0,1
68,52827,33,1,1,1
68,66422,33,1,3,1
68,97884,34,1,0,0
68,85705,33,1,5,1
67,53795,83,1,1,0
80,49272,38,0,0,0
80,49271,38,1,0,1
80,49289,38,1,2,1
80,89747,80,1,0,1
80,89755,80,1,2,1
127,86554,83,1,0,0
73,86328,83,1,0,0
73,86724,83,0,2,0
127,86760,83,1,2,0
73,86668,83,1,2,1
73,86606,83,1,4,1
134,86743,83,1,2,0
133,86662,83,1,2,0
56,52933,33,1,3,6
56,86332,83,1,2,1
56,86728,83,1,4,1
57,86312,83,1,0,0
57,53789,83,1,1,0
57,86576,83,1,2,0
881,51092,98,1,10,7
881,50992,98,1,11,7
50,49288,38,1,0,0
50,89754,80,1,0,0
2950,88855,69,0,1,1
2950,89011,69,1,1,2
2950,51092,98,1,0,0
2950,51141,97,1,0,0
106,49267,38,1,0,0
106,84908,80,1,0,0
2158,90479,82,1,0,0
2158,90338,82,1,1,0
2158,54490,82,1,2,0
2158,53838,80,1,0,0
59,53791,83,1,1,0
2158,51165,97,0,0,0
63,97788,34,1,0,0
63,65677,34,1,1,0
63,85704,33,0,3,1
2158,51096,98,1,0,0
63,85731,33,1,4,2
63,86332,83,1,0,0
2158,88861,69,0,0,0
2158,51118,98,1,1,2
2158,51092,98,0,2,3
2158,51094,98,1,2,5
2158,51095,98,1,3,5
2158,84730,56,1,0,0
2158,85474,46,1,0,0
2158,84813,38,1,0,0
55,86768,83,1,3,4
55,86581,83,1,4,4
888,51063,98,1,4,5
888,51100,98,1,5,5
888,51072,98,1,6,5
888,51032,98,1,7,5
2158,97280,60,1,0,1
888,51108,98,1,9,5
108,49274,38,1,0,0
2158,97341,60,0,1,2
893,51018,98,0,0,2
893,51019,98,0,0,3
78,49279,38,1,0,0
78,89713,80,1,0,0
78,53898,80,1,1,0
114,49269,38,1,0,0
114,53870,80,1,1,0
54,86530,83,1,0,0
54,58823,83,1,1,0
54,86668,83,1,2,0
69,86749,83,1,2,0
853,51335,3,0,0,1
83,89706,80,1,0,1
83,89728,80,1,1,1
83,89710,80,1,2,1
853,57138,3,1,0,3
83,53851,80,1,3,1
853,51357,3,1,1,3
930,61102,31,0,0,4
930,54461,82,0,1,2
2932,51122,98,1,2,2
2932,51156,97,1,1,0
2932,51044,98,1,3,3
930,51588,57,1,0,0
902,51124,98,0,10,6
902,51125,98,1,10,7
902,51128,98,1,15,7
902,51020,98,1,16,7
672,89662,80,1,1,0
672,89663,80,1,2,0
672,89759,80,1,4,0
672,89928,80,1,5,0
672,89944,80,0,6,0
670,89669,80,1,1,0
670,89750,80,1,3,0
670,89963,80,1,5,0
672,89937,80,0,7,1
670,89891,80,1,7,0
670,89854,80,1,8,0
3667,84893,80,1,3,0
670,89826,80,1,9,0
670,90344,82,1,0,0
3667,89955,80,1,5,0
3666,89711,80,1,1,1
3666,89721,80,1,2,1
3667,89862,80,1,6,0
3666,84908,80,1,4,1
3667,89826,80,1,7,0
672,89823,80,0,7,2
3667,89952,80,1,8,0
3666,89904,80,0,5,1
3666,89855,80,0,5,3
3667,90410,82,1,3,1
3666,89900,80,0,5,4
670,90431,82,1,1,0
678,89724,80,1,2,0
3667,90353,82,1,4,1
678,84907,80,1,3,0
678,84902,80,1,4,0
3666,89851,80,1,5,5
3667,90031,82,0,9,2
3667,90189,82,1,10,3
3666,89902,80,0,8,6
678,89863,80,1,6,0
3667,90145,82,1,12,3
3667,90202,82,1,13,3
678,89857,80,1,8,0
670,90492,82,1,2,0
672,89855,80,1,10,5
672,89860,80,0,11,5
670,90658,82,1,6,0
678,90449,82,1,0,0
670,90127,82,1,9,0
670,90204,82,1,10,0
670,90202,82,1,11,0
678,90455,82,1,2,0
3666,89941,80,1,9,8
678,90588,82,1,3,0
3666,89923,80,0,10,8
678,90416,82,1,4,0
672,89962,80,1,12,6
678,90210,82,1,6,0
678,90070,82,1,7,0
678,89989,82,1,9,0
672,90422,82,1,0,1
672,90368,82,0,1,1
3666,90365,82,1,1,1
3666,90392,82,1,2,1
3666,90046,82,0,5,1
3666,90236,82,1,6,2
2951,90338,82,0,0,1
2951,90470,82,1,0,2
2951,51012,98,0,1,0
2951,51021,98,1,1,2
2951,51016,98,0,3,3
2951,51017,98,1,3,4
2951,51018,98,1,4,4
2951,51032,98,0,6,4
2951,51033,98,1,6,5
2951,51034,98,1,7,5
2951,51035,98,0,8,5
2951,51048,98,0,8,6
2951,51049,98,1,8,7
2951,51051,98,1,10,7
2951,51036,98,0,11,7
2951,51037,98,1,11,8
2951,51039,98,1,13,8
2928,51064,98,1,3,1
2928,51077,98,1,4,1
2928,51079,98,1,6,1
2928,51112,98,0,7,1
2928,51114,98,1,8,2
2928,51115,98,1,9,2
2928,51032,98,1,10,2
2928,51104,98,0,11,2
2928,51105,98,1,11,3
2074,90350,82,0,1,0
2074,90437,82,1,1,2
2074,90721,82,1,3,2
2074,90531,82,1,4,2
89,90455,82,1,1,0
85,89915,80,0,4,3
85,54253,82,1,1,1
85,90521,82,1,3,1
119,86854,43,1,0,1
91,54346,82,1,0,0
103,89947,80,1,2,0
103,54352,82,0,0,0
103,54235,82,1,0,2
103,90335,82,1,3,2
131,86840,43,1,0,0
67,86835,43,0,0,0
113,53967,80,1,2,5
113,53846,80,0,4,5
98,89866,80,1,4,1
98,54169,82,1,0,0
113,53964,80,1,4,6
113,53864,80,0,6,6
113,53955,80,1,6,7
113,54232,82,1,0,0
113,90594,82,1,1,0
58,86791,43,1,0,1
60,86854,43,1,0,0
67,86893,43,1,0,1
67,86883,43,1,1,1
67,86797,43,1,2,1
58,86883,43,0,1,2
58,86842,43,0,1,3
129,86851,43,1,0,1
129,86909,43,0,2,1
58,86845,43,1,2,4
127,53796,83,1,3,0
58,87111,39,1,2,1
129,87131,39,1,0,0
131,87107,39,1,0,0
63,86786,43,1,0,0
134,86858,43,0,0,0
59,86795,43,1,0,0
134,86796,43,1,1,1
80,54241,82,1,0,0
55,86669,83,1,5,4
55,86835,43,1,0,0
57,86840,43,1,0,0
57,87079,39,1,0,0
878,51094,98,1,0,2
2680,90479,82,1,3,0
83,54430,82,1,0,0
62,86794,43,1,0,1
62,86859,43,1,1,1
62,87085,39,1,0,0
2145,51072,98,0,0,0
133,86780,43,1,0,0
133,87028,39,0,0,0
133,87073,39,1,2,1
106,89910,80,1,2,0
2145,51074,98,1,1,1
106,90380,82,1,1,0
2145,51124,98,0,3,1
2145,51126,98,1,4,2
2145,51127,98,1,5,2
50,54199,82,1,0,0
50,90446,82,1,1,0
2145,51094,98,1,8,3
2145,51096,98,1,12,3
95,89917,80,1,2,0
95,54346,82,1,0,0
107,89951,80,1,2,0
73,86884,43,0,0,0
73,86801,43,1,0,2
73,86863,43,1,2,2
78,89852,80,1,2,0
78,54205,82,1,0,0
78,90326,82,1,1,0
880,51066,98,1,10,11
880,51045,98,1,12,12
143,49284,38,1,2,0
143,84890,80,1,0,0
143,53936,80,0,1,0
143,53927,80,1,1,1
143,53967,80,1,2,1
880,51047,98,0,13,13
143,89887,80,1,4,1
880,50999,98,1,13,14
880,89017,69,1,0,1
